Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
CASH_IN,257609,Agence_moov_Abomey,300000,42391,Alphonse Joly,383969,641578,2022-03-13
CASH_OUT,141299,Alphonse Joly,641578,500279,Agence_moov_Cotonou,300000,158701,2022-03-17
CASH_OUT,259084,Alphonse Joly,500279,241195,Agence_moov_Ouidah,300000,40916,2022-03-18
CASH_IN,197899,Agence_moov_Cotonou,300000,102101,Alphonse Joly,241195,439094,2022-03-19
CASH_OUT,299037,Alphonse Joly,439094,140057,Agence_moov_Cotonou,300000,963,2022-03-19
CASH_OUT,72574,Alphonse Joly,140057,67483,Agence_moov_Abomey,300000,227426,2022-03-22
CASH_OUT,42285,Alphonse Joly,67483,25198,Agence_moov_Ouidah,300000,257715,2022-03-22
CASH_OUT,1862,Alphonse Joly,25198,23336,Agence_moov_Ouidah,300000,298138,2022-03-23
CASH_IN,19157,Agence_moov_Abomey,300000,280843,Alphonse Joly,23336,42493,2022-03-25
CASH_IN,231131,Agence_moov_Abomey,300000,68869,Alphonse Joly,42493,273624,2022-03-27
CASH_IN,126624,Agence_moov_Ouidah,300000,173376,Luc Lévêque-Carre,-64733,61891,2022-03-02
TRANSFER,19033,Luc Lévêque-Carre,61891,42858,Luc Lévêque-Carre,61891,80924,2022-03-02
TRANSFER,14751,Luc Lévêque-Carre,42858,28107,Luc Lévêque-Carre,42858,57609,2022-03-09
CASH_OUT,16839,Luc Lévêque-Carre,28107,11268,Agence_moov_Ouidah,300000,283161,2022-03-11
CASH_OUT,3920,Luc Lévêque-Carre,11268,7348,Agence_moov_Abomey,300000,296080,2022-03-23
CASH_OUT,6101,Luc Lévêque-Carre,7348,1247,Agence_moov_Abomey,300000,293899,2022-03-25
CASH_IN,2936,Agence_moov_Ouidah,300000,297064,Colette Merle Le Robert,-282849,-279913,2022-03-01
CASH_IN,232103,Agence_moov_Ouidah,300000,67897,Colette Merle Le Robert,-279913,-47810,2022-03-07
CASH_IN,226197,Agence_moov_Cotonou,300000,73803,Colette Merle Le Robert,-47810,178387,2022-03-13
CASH_OUT,34230,Colette Merle Le Robert,178387,144157,Agence_moov_Abomey,300000,265770,2022-03-14
CASH_IN,231573,Agence_moov_Ouidah,300000,68427,Colette Merle Le Robert,144157,375730,2022-03-18
CASH_IN,47577,Agence_moov_Abomey,300000,252423,Colette Merle Le Robert,375730,423307,2022-03-18
CASH_OUT,249322,Colette Merle Le Robert,423307,173985,Agence_moov_Abomey,300000,50678,2022-03-24
CASH_IN,283137,Agence_moov_Ouidah,300000,16863,Andrée-Thérèse Mendès,-218487,64650,2022-03-05
CASH_IN,226824,Agence_moov_Abomey,300000,73176,Andrée-Thérèse Mendès,64650,291474,2022-03-05
CASH_IN,170643,Agence_moov_Ouidah,300000,129357,Andrée-Thérèse Mendès,291474,462117,2022-03-07
CASH_IN,100417,Agence_moov_Abomey,300000,199583,Andrée-Thérèse Mendès,462117,562534,2022-03-08
TRANSFER,67111,Andrée-Thérèse Mendès,562534,495423,Andrée-Thérèse Mendès,562534,629645,2022-03-10
CASH_OUT,322854,Andrée-Thérèse Mendès,495423,172569,Agence_moov_Ouidah,300000,-22854,2022-03-10
TRANSFER,40666,Andrée-Thérèse Mendès,172569,131903,Andrée-Thérèse Mendès,172569,213235,2022-03-10
CASH_OUT,62862,Andrée-Thérèse Mendès,131903,69041,Agence_moov_Abomey,300000,237138,2022-03-10
TRANSFER,29702,Andrée-Thérèse Mendès,69041,39339,Andrée-Thérèse Mendès,69041,98743,2022-03-12
TRANSFER,3130,Andrée-Thérèse Mendès,39339,36209,Andrée-Thérèse Mendès,39339,36209,2022-03-12
CASH_IN,249637,Agence_moov_Ouidah,300000,50363,Andrée-Thérèse Mendès,36209,285846,2022-03-14
CASH_IN,298021,Agence_moov_Cotonou,300000,1979,Andrée-Thérèse Mendès,285846,583867,2022-03-14
TRANSFER,544076,Andrée-Thérèse Mendès,583867,39791,Andrée-Thérèse Mendès,583867,39791,2022-03-14
CASH_IN,262591,Agence_moov_Abomey,300000,37409,Andrée-Thérèse Mendès,39791,302382,2022-03-21
CASH_IN,62573,Agence_moov_Ouidah,300000,237427,Andrée-Thérèse Mendès,302382,364955,2022-03-24
CASH_OUT,145384,Andrée-Thérèse Mendès,364955,219571,Agence_moov_Abomey,300000,154616,2022-03-27
CASH_IN,192978,Agence_moov_Ouidah,300000,107022,Noël Bourgeois,-566837,-373859,2022-03-02
CASH_IN,81664,Agence_moov_Abomey,300000,218336,Noël Bourgeois,-373859,-292195,2022-03-05
CASH_IN,176820,Agence_moov_Abomey,300000,123180,Noël Bourgeois,-292195,-115375,2022-03-05
CASH_IN,247696,Agence_moov_Cotonou,300000,52304,Noël Bourgeois,-115375,132321,2022-03-05
CASH_IN,86207,Agence_moov_Abomey,300000,213793,Noël Bourgeois,132321,218528,2022-03-06
CASH_OUT,159119,Noël Bourgeois,218528,59409,Agence_moov_Abomey,300000,140881,2022-03-07
CASH_OUT,21323,Noël Bourgeois,59409,38086,Agence_moov_Ouidah,300000,278677,2022-03-07
CASH_OUT,445,Noël Bourgeois,38086,37641,Agence_moov_Ouidah,300000,299555,2022-03-09
CASH_IN,33406,Agence_moov_Cotonou,300000,266594,Noël Bourgeois,37641,71047,2022-03-10
CASH_IN,254618,Agence_moov_Abomey,300000,45382,Noël Bourgeois,71047,325665,2022-03-20
CASH_OUT,46287,Noël Bourgeois,325665,279378,Agence_moov_Cotonou,300000,253713,2022-03-20
CASH_OUT,178794,Noël Bourgeois,279378,100584,Agence_moov_Cotonou,300000,121206,2022-03-23
CASH_IN,208316,Agence_moov_Ouidah,300000,91684,Noël Bourgeois,100584,308900,2022-03-24
CASH_IN,210218,Agence_moov_Cotonou,300000,89782,Michelle-Dorothée Lévêque,-757209,-546991,2022-03-04
CASH_IN,3759,Agence_moov_Cotonou,300000,296241,Michelle-Dorothée Lévêque,-546991,-543232,2022-03-06
CASH_IN,234131,Agence_moov_Ouidah,300000,65869,Michelle-Dorothée Lévêque,-543232,-309101,2022-03-10
CASH_IN,266148,Agence_moov_Cotonou,300000,33852,Michelle-Dorothée Lévêque,-309101,-42953,2022-03-10
CASH_IN,160026,Agence_moov_Ouidah,300000,139974,Michelle-Dorothée Lévêque,-42953,117073,2022-03-11
CASH_OUT,29438,Michelle-Dorothée Lévêque,117073,87635,Agence_moov_Abomey,300000,270562,2022-03-12
CASH_OUT,37650,Michelle-Dorothée Lévêque,87635,49985,Agence_moov_Abomey,300000,262350,2022-03-25
CASH_IN,136722,Agence_moov_Cotonou,300000,163278,Aurore Charrier,-82511,54211,2022-03-01
CASH_OUT,33850,Aurore Charrier,54211,20361,Agence_moov_Abomey,300000,266150,2022-03-01
TRANSFER,20163,Aurore Charrier,20361,198,Aurore Charrier,20361,198,2022-03-08
CASH_IN,133910,Agence_moov_Cotonou,300000,166090,Aurore Charrier,198,134108,2022-03-09
TRANSFER,133182,Aurore Charrier,134108,926,Aurore Charrier,134108,926,2022-03-09
CASH_IN,185037,Agence_moov_Cotonou,300000,114963,Aurore Charrier,926,185963,2022-03-10
CASH_OUT,67367,Aurore Charrier,185963,118596,Agence_moov_Ouidah,300000,232633,2022-03-10
CASH_OUT,49100,Aurore Charrier,118596,69496,Agence_moov_Cotonou,300000,250900,2022-03-16
TRANSFER,24524,Aurore Charrier,69496,44972,Aurore Charrier,69496,44972,2022-03-16
CASH_OUT,37821,Aurore Charrier,44972,7151,Agence_moov_Cotonou,300000,262179,2022-03-16
CASH_OUT,764,Aurore Charrier,7151,6387,Agence_moov_Abomey,300000,299236,2022-03-19
CASH_IN,120000,Agence_moov_Cotonou,300000,180000,Aurore Charrier,6387,126387,2022-03-21
CASH_OUT,93677,Aurore Charrier,126387,32710,Agence_moov_Cotonou,300000,206323,2022-03-22
CASH_IN,117145,Agence_moov_Ouidah,300000,182855,Aurore Charrier,32710,149855,2022-03-24
CASH_IN,134617,Agence_moov_Abomey,300000,165383,Audrey Julien de Leleu,-773198,-638581,2022-03-05
CASH_IN,233575,Agence_moov_Ouidah,300000,66425,Audrey Julien de Leleu,-638581,-405006,2022-03-05
CASH_IN,85219,Agence_moov_Abomey,300000,214781,Audrey Julien de Leleu,-405006,-319787,2022-03-10
CASH_IN,168507,Agence_moov_Ouidah,300000,131493,Audrey Julien de Leleu,-319787,-151280,2022-03-10
CASH_IN,36600,Agence_moov_Abomey,300000,263400,Audrey Julien de Leleu,-151280,-114680,2022-03-10
CASH_IN,98890,Agence_moov_Ouidah,300000,201110,Audrey Julien de Leleu,-114680,-15790,2022-03-12
CASH_IN,58022,Agence_moov_Ouidah,300000,241978,Audrey Julien de Leleu,-15790,42232,2022-03-12
CASH_IN,233022,Agence_moov_Abomey,300000,66978,Audrey Julien de Leleu,42232,275254,2022-03-13
CASH_IN,284270,Agence_moov_Ouidah,300000,15730,Audrey Julien de Leleu,275254,559524,2022-03-14
CASH_IN,219745,Agence_moov_Cotonou,300000,80255,Audrey Julien de Leleu,559524,779269,2022-03-14
CASH_IN,244093,Agence_moov_Cotonou,300000,55907,Audrey Julien de Leleu,779269,1023362,2022-03-16
CASH_IN,266181,Agence_moov_Cotonou,300000,33819,Audrey Julien de Leleu,1023362,1289543,2022-03-17
CASH_OUT,934395,Audrey Julien de Leleu,1289543,355148,Agence_moov_Ouidah,300000,-634395,2022-03-17
CASH_IN,38543,Agence_moov_Abomey,300000,261457,Audrey Julien de Leleu,355148,393691,2022-03-20
CASH_OUT,49165,Audrey Julien de Leleu,393691,344526,Agence_moov_Abomey,300000,250835,2022-03-21
CASH_IN,20596,Agence_moov_Cotonou,300000,279404,Audrey Julien de Leleu,344526,365122,2022-03-22
CASH_OUT,295488,Audrey Julien de Leleu,365122,69634,Agence_moov_Cotonou,300000,4512,2022-03-24
CASH_IN,164232,Agence_moov_Cotonou,300000,135768,Audrey Julien de Leleu,69634,233866,2022-03-24
CASH_IN,38442,Agence_moov_Ouidah,300000,261558,Astrid Lecoq,-439038,-400596,2022-03-04
CASH_IN,83129,Agence_moov_Cotonou,300000,216871,Astrid Lecoq,-400596,-317467,2022-03-12
CASH_IN,288009,Agence_moov_Abomey,300000,11991,Astrid Lecoq,-317467,-29458,2022-03-20
CASH_IN,281300,Agence_moov_Abomey,300000,18700,Astrid Lecoq,-29458,251842,2022-03-21
CASH_OUT,192670,Astrid Lecoq,251842,59172,Agence_moov_Abomey,300000,107330,2022-03-22
TRANSFER,49142,Astrid Lecoq,59172,10030,Astrid Lecoq,59172,108314,2022-03-23
CASH_OUT,8156,Astrid Lecoq,10030,1874,Agence_moov_Abomey,300000,291844,2022-03-25
CASH_IN,82304,Agence_moov_Ouidah,300000,217696,Astrid Lecoq,1874,84178,2022-03-26
CASH_IN,65144,Agence_moov_Ouidah,300000,234856,Paulette Loiseau,-228435,-163291,2022-03-05
CASH_IN,179947,Agence_moov_Cotonou,300000,120053,Paulette Loiseau,-163291,16656,2022-03-07
TRANSFER,13288,Paulette Loiseau,16656,3368,Paulette Loiseau,16656,29944,2022-03-12
TRANSFER,513,Paulette Loiseau,3368,2855,Paulette Loiseau,3368,2855,2022-03-13
CASH_IN,35998,Agence_moov_Cotonou,300000,264002,Paulette Loiseau,2855,38853,2022-03-13
CASH_OUT,1651,Paulette Loiseau,38853,37202,Agence_moov_Cotonou,300000,298349,2022-03-22
CASH_OUT,17114,Paulette Loiseau,37202,20088,Agence_moov_Ouidah,300000,282886,2022-03-26
CASH_IN,278650,Agence_moov_Cotonou,300000,21350,Constance Bourdon-Millet,-265828,12822,2022-03-03
TRANSFER,7941,Constance Bourdon-Millet,12822,4881,Constance Bourdon-Millet,12822,20763,2022-03-06
CASH_OUT,2801,Constance Bourdon-Millet,4881,2080,Agence_moov_Ouidah,300000,297199,2022-03-07
CASH_IN,74979,Agence_moov_Cotonou,300000,225021,Constance Bourdon-Millet,2080,77059,2022-03-07
TRANSFER,7792,Constance Bourdon-Millet,77059,69267,Constance Bourdon-Millet,77059,84851,2022-03-07
CASH_IN,220196,Agence_moov_Cotonou,300000,79804,Constance Bourdon-Millet,69267,289463,2022-03-08
CASH_OUT,22135,Constance Bourdon-Millet,289463,267328,Agence_moov_Cotonou,300000,277865,2022-03-12
CASH_OUT,123773,Constance Bourdon-Millet,267328,143555,Agence_moov_Ouidah,300000,176227,2022-03-14
CASH_OUT,125504,Constance Bourdon-Millet,143555,18051,Agence_moov_Cotonou,300000,174496,2022-03-15
CASH_IN,248704,Agence_moov_Cotonou,300000,51296,Constance Bourdon-Millet,18051,266755,2022-03-17
CASH_OUT,250240,Constance Bourdon-Millet,266755,16515,Agence_moov_Abomey,300000,49760,2022-03-21
CASH_IN,71001,Agence_moov_Ouidah,300000,228999,Constance Bourdon-Millet,16515,87516,2022-03-26
CASH_OUT,22171,Constance Bourdon-Millet,87516,65345,Agence_moov_Cotonou,300000,277829,2022-03-27
CASH_IN,162517,Agence_moov_Ouidah,300000,137483,Théodore Joseph-Lefebvre,-2802153,-2639636,2022-03-01
CASH_IN,275182,Agence_moov_Ouidah,300000,24818,Théodore Joseph-Lefebvre,-2639636,-2364454,2022-03-03
CASH_IN,157074,Agence_moov_Cotonou,300000,142926,Théodore Joseph-Lefebvre,-2364454,-2207380,2022-03-08
CASH_IN,64332,Agence_moov_Ouidah,300000,235668,Théodore Joseph-Lefebvre,-2207380,-2143048,2022-03-13
CASH_IN,184006,Agence_moov_Cotonou,300000,115994,Théodore Joseph-Lefebvre,-2143048,-1959042,2022-03-19
CASH_IN,114330,Agence_moov_Abomey,300000,185670,Théodore Joseph-Lefebvre,-1959042,-1844712,2022-03-20
CASH_IN,268136,Agence_moov_Ouidah,300000,31864,Théodore Joseph-Lefebvre,-1844712,-1576576,2022-03-20
CASH_IN,67016,Agence_moov_Ouidah,300000,232984,Théodore Joseph-Lefebvre,-1576576,-1509560,2022-03-20
CASH_IN,238668,Agence_moov_Cotonou,300000,61332,Théodore Joseph-Lefebvre,-1509560,-1270892,2022-03-25
CASH_IN,236868,Agence_moov_Abomey,300000,63132,Théodore Joseph-Lefebvre,-1270892,-1034024,2022-03-26
CASH_IN,192116,Agence_moov_Cotonou,300000,107884,Simone Muller de la Brun,-1072794,-880678,2022-03-01
CASH_IN,123599,Agence_moov_Cotonou,300000,176401,Simone Muller de la Brun,-880678,-757079,2022-03-02
CASH_IN,294746,Agence_moov_Abomey,300000,5254,Simone Muller de la Brun,-757079,-462333,2022-03-06
CASH_IN,9685,Agence_moov_Ouidah,300000,290315,Simone Muller de la Brun,-462333,-452648,2022-03-09
CASH_IN,53308,Agence_moov_Cotonou,300000,246692,Simone Muller de la Brun,-452648,-399340,2022-03-10
CASH_IN,187205,Agence_moov_Ouidah,300000,112795,Simone Muller de la Brun,-399340,-212135,2022-03-12
CASH_IN,209360,Agence_moov_Abomey,300000,90640,Simone Muller de la Brun,-212135,-2775,2022-03-14
CASH_IN,90882,Agence_moov_Ouidah,300000,209118,Simone Muller de la Brun,-2775,88107,2022-03-16
CASH_OUT,10422,Simone Muller de la Brun,88107,77685,Agence_moov_Abomey,300000,289578,2022-03-18
CASH_OUT,18321,Simone Muller de la Brun,77685,59364,Agence_moov_Abomey,300000,281679,2022-03-21
CASH_OUT,23123,Simone Muller de la Brun,59364,36241,Agence_moov_Abomey,300000,276877,2022-03-26
CASH_IN,286158,Agence_moov_Ouidah,300000,13842,Simone Muller de la Brun,36241,322399,2022-03-26
CASH_IN,69918,Agence_moov_Ouidah,300000,230082,Richard Michel,-346247,-276329,2022-03-01
CASH_IN,95074,Agence_moov_Abomey,300000,204926,Richard Michel,-276329,-181255,2022-03-02
CASH_IN,139346,Agence_moov_Ouidah,300000,160654,Richard Michel,-181255,-41909,2022-03-07
CASH_IN,35603,Agence_moov_Abomey,300000,264397,Richard Michel,-41909,-6306,2022-03-08
CASH_IN,254376,Agence_moov_Abomey,300000,45624,Richard Michel,-6306,248070,2022-03-09
TRANSFER,48612,Richard Michel,248070,199458,Richard Michel,248070,199458,2022-03-11
CASH_IN,107730,Agence_moov_Abomey,300000,192270,Richard Michel,199458,307188,2022-03-12
TRANSFER,302336,Richard Michel,307188,4852,Richard Michel,307188,609524,2022-03-12
CASH_OUT,4512,Richard Michel,4852,340,Agence_moov_Abomey,300000,295488,2022-03-13
CASH_IN,185003,Agence_moov_Cotonou,300000,114997,Richard Michel,340,185343,2022-03-14
CASH_OUT,183886,Richard Michel,185343,1457,Agence_moov_Cotonou,300000,116114,2022-03-16
CASH_IN,118421,Agence_moov_Cotonou,300000,181579,Richard Michel,1457,119878,2022-03-19
CASH_IN,290125,Agence_moov_Cotonou,300000,9875,Aimé Pages,-98927,191198,2022-03-01
TRANSFER,105115,Aimé Pages,191198,86083,Aimé Pages,191198,86083,2022-03-02
CASH_IN,191872,Agence_moov_Abomey,300000,108128,Aimé Pages,86083,277955,2022-03-04
TRANSFER,197561,Aimé Pages,277955,80394,Aimé Pages,277955,80394,2022-03-04
CASH_IN,43112,Agence_moov_Cotonou,300000,256888,Aimé Pages,80394,123506,2022-03-04
CASH_IN,262544,Agence_moov_Abomey,300000,37456,Aimé Pages,123506,386050,2022-03-06
CASH_OUT,58976,Aimé Pages,386050,327074,Agence_moov_Cotonou,300000,241024,2022-03-06
CASH_OUT,217193,Aimé Pages,327074,109881,Agence_moov_Abomey,300000,82807,2022-03-07
CASH_OUT,5942,Aimé Pages,109881,103939,Agence_moov_Ouidah,300000,294058,2022-03-09
TRANSFER,24928,Aimé Pages,103939,79011,Aimé Pages,103939,128867,2022-03-10
CASH_OUT,11930,Aimé Pages,79011,67081,Agence_moov_Cotonou,300000,288070,2022-03-11
TRANSFER,36626,Aimé Pages,67081,30455,Aimé Pages,67081,103707,2022-03-11
CASH_OUT,5032,Aimé Pages,30455,25423,Agence_moov_Abomey,300000,294968,2022-03-16
CASH_IN,40580,Agence_moov_Cotonou,300000,259420,Aimé Pages,25423,66003,2022-03-25
CASH_OUT,58444,Aimé Pages,66003,7559,Agence_moov_Ouidah,300000,241556,2022-03-27
CASH_IN,39951,Agence_moov_Cotonou,300000,260049,Constance Guillon,-425841,-385890,2022-03-01
CASH_IN,291024,Agence_moov_Cotonou,300000,8976,Constance Guillon,-385890,-94866,2022-03-02
CASH_IN,63779,Agence_moov_Ouidah,300000,236221,Constance Guillon,-94866,-31087,2022-03-04
CASH_IN,125517,Agence_moov_Abomey,300000,174483,Constance Guillon,-31087,94430,2022-03-04
TRANSFER,50218,Constance Guillon,94430,44212,Constance Guillon,94430,44212,2022-03-05
CASH_IN,210937,Agence_moov_Cotonou,300000,89063,Constance Guillon,44212,255149,2022-03-07
CASH_IN,109247,Agence_moov_Ouidah,300000,190753,Constance Guillon,255149,364396,2022-03-09
CASH_IN,243227,Agence_moov_Cotonou,300000,56773,Constance Guillon,364396,607623,2022-03-11
CASH_IN,284947,Agence_moov_Cotonou,300000,15053,Constance Guillon,607623,892570,2022-03-11
CASH_OUT,45598,Constance Guillon,892570,846972,Agence_moov_Ouidah,300000,254402,2022-03-19
CASH_IN,28781,Agence_moov_Ouidah,300000,271219,Constance Guillon,846972,875753,2022-03-27
CASH_IN,267084,Agence_moov_Cotonou,300000,32916,Constance Guillon,875753,1142837,2022-03-27
CASH_IN,53623,Agence_moov_Cotonou,300000,246377,Thibaut de la Lombard,293600,347223,2022-04-07
CASH_IN,225523,Agence_moov_Abomey,300000,74477,Thibaut de la Lombard,347223,572746,2022-04-12
TRANSFER,200722,Thibaut de la Lombard,572746,372024,Hélène de la Gérard,1227000,1026278,2022-04-14
CASH_OUT,143879,Thibaut de la Lombard,372024,228145,Agence_moov_Abomey,300000,156121,2022-04-18
CASH_IN,277171,Agence_moov_Ouidah,300000,22829,Alphonse Gomes,437600,714771,2022-04-10
TRANSFER,573953,Alphonse Gomes,714771,140818,Bertrand Regnier,1799200,1225247,2022-04-17
CASH_OUT,85663,Alphonse Gomes,140818,55155,Agence_moov_Ouidah,300000,214337,2022-04-18
CASH_IN,240370,Agence_moov_Ouidah,300000,59630,Alphonse Gomes,55155,295525,2022-04-25
CASH_IN,55909,Agence_moov_Ouidah,300000,244091,Hélène Le Chauvin,1943600,1999509,2022-04-06
CASH_IN,29129,Agence_moov_Ouidah,300000,270871,Hélène Le Chauvin,1999509,2028638,2022-04-07
CASH_OUT,947813,Hélène Le Chauvin,2028638,1080825,Agence_moov_Cotonou,300000,-647813,2022-04-13
CASH_OUT,1016079,Hélène Le Chauvin,1080825,64746,Agence_moov_Ouidah,300000,-716079,2022-04-27
TRANSFER,169124,Bernadette de Jourdan,1537400,1368276,Véronique Martins de Fleury,567500,398376,2022-04-15
CASH_IN,33230,Agence_moov_Ouidah,300000,266770,Manon Chevalier,95700,128930,2022-04-08
CASH_OUT,49971,Manon Chevalier,128930,78959,Agence_moov_Abomey,300000,250029,2022-04-09
CASH_OUT,37934,Manon Chevalier,78959,41025,Agence_moov_Abomey,300000,262066,2022-04-24
CASH_IN,110513,Agence_moov_Cotonou,300000,189487,Hélène de la Gérard,1026278,1136791,2022-04-04
CASH_OUT,458011,Hélène de la Gérard,1136791,678780,Agence_moov_Abomey,300000,-158011,2022-04-16
CASH_OUT,228680,Manon Valette,515400,286720,Agence_moov_Cotonou,300000,71320,2022-04-19
CASH_OUT,232266,Manon Valette,286720,54454,Agence_moov_Ouidah,300000,67734,2022-04-22
CASH_IN,245137,Agence_moov_Abomey,300000,54863,Renée Rousseau-Henry,780000,1025137,2022-04-02
CASH_IN,50896,Agence_moov_Abomey,300000,249104,Paul Perez,141800,192696,2022-04-11
CASH_IN,87613,Agence_moov_Abomey,300000,212387,Paul Perez,192696,280309,2022-04-11
CASH_OUT,352518,Robert Laroche,553200,200682,Agence_moov_Cotonou,300000,-52518,2022-04-15
CASH_OUT,34152,Robert Laroche,200682,166530,Agence_moov_Abomey,300000,265848,2022-04-16
CASH_OUT,161960,Robert Laroche,166530,4570,Agence_moov_Ouidah,300000,138040,2022-04-18
CASH_OUT,377300,Antoinette de Dupuis,1463100,1085800,Agence_moov_Abomey,300000,-77300,2022-04-08
TRANSFER,1105679,Tristan Gomez,1505100,399421,Antoinette de Dupuis,1085800,2191479,2022-04-18
CASH_IN,167776,Agence_moov_Cotonou,300000,132224,Andrée-Thérèse Mendès,1778700,1946476,2022-04-05
CASH_IN,202056,Agence_moov_Cotonou,300000,97944,Andrée-Thérèse Mendès,1946476,2148532,2022-04-05
CASH_IN,270622,Agence_moov_Cotonou,300000,29378,Andrée-Thérèse Mendès,2148532,2419154,2022-04-21
CASH_OUT,713172,Andrée-Thérèse Mendès,2419154,1705982,Agence_moov_Ouidah,300000,-413172,2022-04-24
CASH_IN,67411,Agence_moov_Ouidah,300000,232589,Anne Peltier-Raynaud,80100,147511,2022-04-07
CASH_IN,44683,Agence_moov_Cotonou,300000,255317,Anne Peltier-Raynaud,147511,192194,2022-04-09
TRANSFER,175717,Anne Peltier-Raynaud,192194,16477,Nathalie Bonnin-Joubert,242200,66483,2022-04-19
CASH_IN,214005,Agence_moov_Ouidah,300000,85995,Lucie Aubert,191500,405505,2022-04-09
CASH_OUT,401746,Lucie Aubert,405505,3759,Agence_moov_Ouidah,300000,-101746,2022-04-11
CASH_IN,180678,Agence_moov_Cotonou,300000,119322,Lucie Aubert,3759,184437,2022-04-14
CASH_IN,156042,Agence_moov_Abomey,300000,143958,Richard Michel,28700,184742,2022-04-09
CASH_OUT,25667,Richard Michel,184742,159075,Agence_moov_Ouidah,300000,274333,2022-04-15
TRANSFER,489519,Matthieu-Matthieu Bigot,892500,402981,Richard Michel,159075,648594,2022-04-16
CASH_OUT,611294,Richard Michel,648594,37300,Agence_moov_Cotonou,300000,-311294,2022-04-27
CASH_OUT,301617,Constance Bourdon-Millet,308100,6483,Agence_moov_Cotonou,300000,-1617,2022-04-06
CASH_OUT,5162,Constance Bourdon-Millet,6483,1321,Agence_moov_Ouidah,300000,294838,2022-04-09
CASH_OUT,752,Constance Bourdon-Millet,1321,569,Agence_moov_Cotonou,300000,299248,2022-04-20
CASH_OUT,253007,Benoît Guyot,375600,122593,Agence_moov_Cotonou,300000,46993,2022-04-21
CASH_OUT,1199002,Astrid Lecoq,1943900,744898,Agence_moov_Abomey,300000,-899002,2022-04-08
CASH_OUT,584350,Astrid Lecoq,744898,160548,Agence_moov_Ouidah,300000,-284350,2022-04-09
CASH_IN,147679,Agence_moov_Ouidah,300000,152321,Astrid Lecoq,160548,308227,2022-04-26
TRANSFER,317678,Luc Lévêque-Carre,468200,150522,Thérèse François,1407300,1724978,2022-04-03
