relative_to,sender,receiver,operator,type,date,amount
Marcel Besson-Barre,Thibault Martin,Marcel Besson-Barre,mtn,RECEIPT,2022-04-26,312900
Thibault Martin,Thibault Martin,Marcel Besson-Barre,mtn,TRANSFER,2022-04-26,312900
Augustin Dumont,Caroline Lejeune de la Bonnet,Augustin Dumont,mtn,RECEIPT,2022-04-17,113500
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Augustin Dumont,mtn,TRANSFER,2022-04-17,113500
Augustin Dumont,,,mtn,CASH_IN,2022-04-19,268700
Augustin Dumont,,,mtn,CASH_IN,2022-04-19,456600
Augustin Dumont,Josette Dupuy du Paul,Augustin Dumont,mtn,RECEIPT,2022-04-20,371500
Josette Dupuy du Paul,Josette Dupuy du Paul,Augustin Dumont,mtn,TRANSFER,2022-04-20,371500
Augustin Dumont,Augustin Dumont,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-04-20,402400
Gabriel Ruiz-Léger,Augustin Dumont,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-04-20,402400
Augustin Dumont,Augustin Dumont,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-04-21,289100
Antoinette Leconte-Boutin,Augustin Dumont,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-04-21,289100
Augustin Dumont,Caroline Lejeune de la Bonnet,Augustin Dumont,mtn,RECEIPT,2022-04-22,204800
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Augustin Dumont,mtn,TRANSFER,2022-04-22,204800
Augustin Dumont,Honoré Klein,Augustin Dumont,mtn,RECEIPT,2022-04-22,47600
Honoré Klein,Honoré Klein,Augustin Dumont,mtn,TRANSFER,2022-04-22,47600
Augustin Dumont,Augustin Dumont,Jacqueline Lemonnier-Nguyen,mtn,TRANSFER,2022-04-23,170300
Jacqueline Lemonnier-Nguyen,Augustin Dumont,Jacqueline Lemonnier-Nguyen,mtn,RECEIPT,2022-04-23,170300
Augustin Dumont,,,mtn,CASH_IN,2022-04-24,415300
Roland-Rémy Lemonnier,,,mtn,CASH_OUT,2022-04-01,149300
Roland-Rémy Lemonnier,Josette Dupuy du Paul,Roland-Rémy Lemonnier,mtn,RECEIPT,2022-04-02,112200
Josette Dupuy du Paul,Josette Dupuy du Paul,Roland-Rémy Lemonnier,mtn,TRANSFER,2022-04-02,112200
Roland-Rémy Lemonnier,,,mtn,CASH_IN,2022-04-04,159300
Roland-Rémy Lemonnier,Honoré Klein,Roland-Rémy Lemonnier,mtn,RECEIPT,2022-04-07,385600
Honoré Klein,Honoré Klein,Roland-Rémy Lemonnier,mtn,TRANSFER,2022-04-07,385600
Roland-Rémy Lemonnier,Adrien Dupré du Hamon,Roland-Rémy Lemonnier,mtn,RECEIPT,2022-04-08,213100
Adrien Dupré du Hamon,Adrien Dupré du Hamon,Roland-Rémy Lemonnier,mtn,TRANSFER,2022-04-08,213100
Roland-Rémy Lemonnier,Roland-Rémy Lemonnier,Margaret Cohen-Gilbert,mtn,TRANSFER,2022-04-09,102300
Margaret Cohen-Gilbert,Roland-Rémy Lemonnier,Margaret Cohen-Gilbert,mtn,RECEIPT,2022-04-09,102300
Roland-Rémy Lemonnier,,,mtn,CASH_IN,2022-04-09,454100
Roland-Rémy Lemonnier,,,mtn,CASH_OUT,2022-04-13,220900
Roland-Rémy Lemonnier,,,mtn,CASH_OUT,2022-04-14,386000
Roland-Rémy Lemonnier,,,mtn,CASH_IN,2022-04-17,200100
Roland-Rémy Lemonnier,,,mtn,CASH_IN,2022-04-19,160000
Roland-Rémy Lemonnier,Roland-Rémy Lemonnier,Christine Morvan,mtn,TRANSFER,2022-04-22,380900
Christine Morvan,Roland-Rémy Lemonnier,Christine Morvan,mtn,RECEIPT,2022-04-22,380900
Roland-Rémy Lemonnier,,,mtn,CASH_OUT,2022-04-24,269700
Roland-Rémy Lemonnier,,,mtn,CASH_OUT,2022-04-24,267100
Roland-Rémy Lemonnier,Caroline Lejeune de la Bonnet,Roland-Rémy Lemonnier,mtn,RECEIPT,2022-04-26,247000
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Roland-Rémy Lemonnier,mtn,TRANSFER,2022-04-26,247000
Roland-Rémy Lemonnier,Margaret Cohen-Gilbert,Roland-Rémy Lemonnier,mtn,RECEIPT,2022-04-27,473600
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Roland-Rémy Lemonnier,mtn,TRANSFER,2022-04-27,473600
François Lemaître,,,mtn,CASH_OUT,2022-04-01,383800
François Lemaître,François Lemaître,Christine Morvan,mtn,TRANSFER,2022-04-01,91800
Christine Morvan,François Lemaître,Christine Morvan,mtn,RECEIPT,2022-04-01,91800
François Lemaître,Gabriel Ruiz-Léger,François Lemaître,mtn,RECEIPT,2022-04-05,16900
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,François Lemaître,mtn,TRANSFER,2022-04-05,16900
François Lemaître,,,mtn,CASH_IN,2022-04-05,221700
François Lemaître,,,mtn,CASH_IN,2022-04-05,418500
François Lemaître,,,mtn,CASH_OUT,2022-04-06,115800
François Lemaître,,,mtn,CASH_IN,2022-04-08,299400
François Lemaître,Christine Morvan,François Lemaître,mtn,RECEIPT,2022-04-09,386500
Christine Morvan,Christine Morvan,François Lemaître,mtn,TRANSFER,2022-04-09,386500
François Lemaître,François Lemaître,Thibault Martin,mtn,TRANSFER,2022-04-10,58900
Thibault Martin,François Lemaître,Thibault Martin,mtn,RECEIPT,2022-04-10,58900
François Lemaître,,,mtn,CASH_IN,2022-04-12,31300
François Lemaître,,,mtn,CASH_IN,2022-04-16,800
François Lemaître,,,mtn,CASH_IN,2022-04-17,498700
François Lemaître,,,mtn,CASH_OUT,2022-04-19,58500
François Lemaître,Adrien Dupré du Hamon,François Lemaître,mtn,RECEIPT,2022-04-21,236300
Adrien Dupré du Hamon,Adrien Dupré du Hamon,François Lemaître,mtn,TRANSFER,2022-04-21,236300
François Lemaître,François Lemaître,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-04-22,312900
Antoinette Leconte-Boutin,François Lemaître,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-04-22,312900
François Lemaître,,,mtn,CASH_OUT,2022-04-26,112700
François Lemaître,François Lemaître,André de Hebert,mtn,TRANSFER,2022-04-26,151100
André de Hebert,François Lemaître,André de Hebert,mtn,RECEIPT,2022-04-26,151100
François Lemaître,,,mtn,CASH_IN,2022-04-27,244300
Louise Hervé,Louise Hervé,Guy Legendre,mtn,TRANSFER,2022-04-02,93600
Guy Legendre,Louise Hervé,Guy Legendre,mtn,RECEIPT,2022-04-02,93600
Louise Hervé,,,mtn,CASH_IN,2022-04-03,353300
Louise Hervé,Louise Hervé,Thibault Martin,mtn,TRANSFER,2022-04-08,63800
Thibault Martin,Louise Hervé,Thibault Martin,mtn,RECEIPT,2022-04-08,63800
Louise Hervé,Louise Hervé,André de Hebert,mtn,TRANSFER,2022-04-12,316400
André de Hebert,Louise Hervé,André de Hebert,mtn,RECEIPT,2022-04-12,316400
Louise Hervé,Louise Hervé,Astrid Torres,mtn,TRANSFER,2022-04-18,90400
Astrid Torres,Louise Hervé,Astrid Torres,mtn,RECEIPT,2022-04-18,90400
Louise Hervé,,,mtn,CASH_IN,2022-04-19,275700
Louise Hervé,,,mtn,CASH_OUT,2022-04-21,344400
Louise Hervé,,,mtn,CASH_OUT,2022-04-25,174700
Louise Hervé,Margaret Cohen-Gilbert,Louise Hervé,mtn,RECEIPT,2022-04-26,447800
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Louise Hervé,mtn,TRANSFER,2022-04-26,447800
Christine Morvan,,,mtn,CASH_OUT,2022-04-01,416400
Christine Morvan,Christine Morvan,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-02,370300
Josette Dupuy du Paul,Christine Morvan,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-02,370300
Christine Morvan,,,mtn,CASH_IN,2022-04-03,467100
Christine Morvan,,,mtn,CASH_OUT,2022-04-06,301100
Christine Morvan,,,mtn,CASH_OUT,2022-04-11,7400
Christine Morvan,Thibault Martin,Christine Morvan,mtn,RECEIPT,2022-04-11,350700
Thibault Martin,Thibault Martin,Christine Morvan,mtn,TRANSFER,2022-04-11,350700
Christine Morvan,André de Hebert,Christine Morvan,mtn,RECEIPT,2022-04-11,348200
André de Hebert,André de Hebert,Christine Morvan,mtn,TRANSFER,2022-04-11,348200
Christine Morvan,,,mtn,CASH_IN,2022-04-12,443000
Christine Morvan,Christine Morvan,Thibault Martin,mtn,TRANSFER,2022-04-13,494400
Thibault Martin,Christine Morvan,Thibault Martin,mtn,RECEIPT,2022-04-13,494400
Christine Morvan,Christine Morvan,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-17,471500
Josette Dupuy du Paul,Christine Morvan,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-17,471500
Christine Morvan,Christine Morvan,Honoré Klein,mtn,TRANSFER,2022-04-17,181100
Honoré Klein,Christine Morvan,Honoré Klein,mtn,RECEIPT,2022-04-17,181100
Christine Morvan,Thibault Martin,Christine Morvan,mtn,RECEIPT,2022-04-18,229500
Thibault Martin,Thibault Martin,Christine Morvan,mtn,TRANSFER,2022-04-18,229500
Christine Morvan,,,mtn,CASH_IN,2022-04-18,136300
Christine Morvan,,,mtn,CASH_OUT,2022-04-18,410500
Christine Morvan,,,mtn,CASH_IN,2022-04-18,493900
Christine Morvan,,,mtn,CASH_IN,2022-04-21,40700
Christine Morvan,,,mtn,CASH_IN,2022-04-25,208300
Christine Morvan,Christine Morvan,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-04-25,470100
Antoinette Leconte-Boutin,Christine Morvan,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-04-25,470100
Christine Morvan,Christine Morvan,Caroline Lejeune de la Bonnet,mtn,TRANSFER,2022-04-26,245200
Caroline Lejeune de la Bonnet,Christine Morvan,Caroline Lejeune de la Bonnet,mtn,RECEIPT,2022-04-26,245200
Christine Morvan,,,mtn,CASH_OUT,2022-04-26,101000
Caroline Lejeune de la Bonnet,,,mtn,CASH_IN,2022-04-02,337900
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Margaret Cohen-Gilbert,mtn,TRANSFER,2022-04-03,129400
Margaret Cohen-Gilbert,Caroline Lejeune de la Bonnet,Margaret Cohen-Gilbert,mtn,RECEIPT,2022-04-03,129400
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-04,418600
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-08,129100
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-09,216200
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,André de Hebert,mtn,TRANSFER,2022-04-09,375700
André de Hebert,Caroline Lejeune de la Bonnet,André de Hebert,mtn,RECEIPT,2022-04-09,375700
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Guy Legendre,mtn,TRANSFER,2022-04-10,301800
Guy Legendre,Caroline Lejeune de la Bonnet,Guy Legendre,mtn,RECEIPT,2022-04-10,301800
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Honoré Klein,mtn,TRANSFER,2022-04-11,138900
Honoré Klein,Caroline Lejeune de la Bonnet,Honoré Klein,mtn,RECEIPT,2022-04-11,138900
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-12,435000
Caroline Lejeune de la Bonnet,,,mtn,CASH_IN,2022-04-13,296100
Caroline Lejeune de la Bonnet,Margaret Cohen-Gilbert,Caroline Lejeune de la Bonnet,mtn,RECEIPT,2022-04-17,258300
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Caroline Lejeune de la Bonnet,mtn,TRANSFER,2022-04-17,258300
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-17,166700
Caroline Lejeune de la Bonnet,,,mtn,CASH_IN,2022-04-18,218700
Caroline Lejeune de la Bonnet,,,mtn,CASH_IN,2022-04-19,61700
Caroline Lejeune de la Bonnet,,,mtn,CASH_IN,2022-04-23,495800
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-23,221700
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-23,154600
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-04-24,7000
Caroline Lejeune de la Bonnet,,,mtn,CASH_IN,2022-04-27,398800
Thibault Martin,Thibault Martin,Honoré Klein,mtn,TRANSFER,2022-04-01,230900
Honoré Klein,Thibault Martin,Honoré Klein,mtn,RECEIPT,2022-04-01,230900
Thibault Martin,Guy Legendre,Thibault Martin,mtn,RECEIPT,2022-04-03,330500
Guy Legendre,Guy Legendre,Thibault Martin,mtn,TRANSFER,2022-04-03,330500
Thibault Martin,,,mtn,CASH_IN,2022-04-05,85900
Thibault Martin,Thibault Martin,Margaret Cohen-Gilbert,mtn,TRANSFER,2022-04-09,270400
Margaret Cohen-Gilbert,Thibault Martin,Margaret Cohen-Gilbert,mtn,RECEIPT,2022-04-09,270400
Thibault Martin,Thibault Martin,Honoré Klein,mtn,TRANSFER,2022-04-11,381000
Honoré Klein,Thibault Martin,Honoré Klein,mtn,RECEIPT,2022-04-11,381000
Thibault Martin,Thibault Martin,Margaret Cohen-Gilbert,mtn,TRANSFER,2022-04-12,332500
Margaret Cohen-Gilbert,Thibault Martin,Margaret Cohen-Gilbert,mtn,RECEIPT,2022-04-12,332500
Thibault Martin,,,mtn,CASH_IN,2022-04-13,229700
Thibault Martin,André de Hebert,Thibault Martin,mtn,RECEIPT,2022-04-13,192700
André de Hebert,André de Hebert,Thibault Martin,mtn,TRANSFER,2022-04-13,192700
Thibault Martin,,,mtn,CASH_OUT,2022-04-14,256700
Thibault Martin,,,mtn,CASH_IN,2022-04-14,248800
Thibault Martin,,,mtn,CASH_IN,2022-04-14,270800
Thibault Martin,Margaret Cohen-Gilbert,Thibault Martin,mtn,RECEIPT,2022-04-15,412700
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Thibault Martin,mtn,TRANSFER,2022-04-15,412700
Thibault Martin,,,mtn,CASH_IN,2022-04-18,422000
Thibault Martin,Guy Legendre,Thibault Martin,mtn,RECEIPT,2022-04-24,69900
Guy Legendre,Guy Legendre,Thibault Martin,mtn,TRANSFER,2022-04-24,69900
Gabriel Ruiz-Léger,Honoré Klein,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-04-03,104500
Honoré Klein,Honoré Klein,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-04-03,104500
Gabriel Ruiz-Léger,Margaret Cohen-Gilbert,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-04-04,369900
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-04-04,369900
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Guy Legendre,mtn,TRANSFER,2022-04-14,443400
Guy Legendre,Gabriel Ruiz-Léger,Guy Legendre,mtn,RECEIPT,2022-04-14,443400
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Guy Legendre,mtn,TRANSFER,2022-04-19,454500
Guy Legendre,Gabriel Ruiz-Léger,Guy Legendre,mtn,RECEIPT,2022-04-19,454500
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-04-19,310800
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-04-22,119100
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-04-25,38400
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-04-26,174900
Gabriel Ruiz-Léger,Honoré Klein,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-04-27,349300
Honoré Klein,Honoré Klein,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-04-27,349300
Guy Legendre,Guy Legendre,Astrid Torres,mtn,TRANSFER,2022-04-02,332900
Astrid Torres,Guy Legendre,Astrid Torres,mtn,RECEIPT,2022-04-02,332900
Guy Legendre,Guy Legendre,André de Hebert,mtn,TRANSFER,2022-04-05,136200
André de Hebert,Guy Legendre,André de Hebert,mtn,RECEIPT,2022-04-05,136200
Guy Legendre,Guy Legendre,André de Hebert,mtn,TRANSFER,2022-04-05,352700
André de Hebert,Guy Legendre,André de Hebert,mtn,RECEIPT,2022-04-05,352700
Guy Legendre,Adrien Dupré du Hamon,Guy Legendre,mtn,RECEIPT,2022-04-08,332900
Adrien Dupré du Hamon,Adrien Dupré du Hamon,Guy Legendre,mtn,TRANSFER,2022-04-08,332900
Guy Legendre,,,mtn,CASH_OUT,2022-04-09,126400
Guy Legendre,,,mtn,CASH_IN,2022-04-09,134000
Guy Legendre,André de Hebert,Guy Legendre,mtn,RECEIPT,2022-04-09,489200
André de Hebert,André de Hebert,Guy Legendre,mtn,TRANSFER,2022-04-09,489200
Guy Legendre,,,mtn,CASH_OUT,2022-04-10,243300
Guy Legendre,,,mtn,CASH_OUT,2022-04-10,480700
Guy Legendre,,,mtn,CASH_OUT,2022-04-14,470200
Guy Legendre,,,mtn,CASH_OUT,2022-04-14,115600
Guy Legendre,Astrid Torres,Guy Legendre,mtn,RECEIPT,2022-04-16,485700
Astrid Torres,Astrid Torres,Guy Legendre,mtn,TRANSFER,2022-04-16,485700
Guy Legendre,Guy Legendre,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-19,142000
Josette Dupuy du Paul,Guy Legendre,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-19,142000
Guy Legendre,Guy Legendre,Astrid Torres,mtn,TRANSFER,2022-04-20,191900
Astrid Torres,Guy Legendre,Astrid Torres,mtn,RECEIPT,2022-04-20,191900
Guy Legendre,Margaret Cohen-Gilbert,Guy Legendre,mtn,RECEIPT,2022-04-23,376700
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Guy Legendre,mtn,TRANSFER,2022-04-23,376700
Guy Legendre,André de Hebert,Guy Legendre,mtn,RECEIPT,2022-04-25,84600
André de Hebert,André de Hebert,Guy Legendre,mtn,TRANSFER,2022-04-25,84600
Guy Legendre,Guy Legendre,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-26,462200
Josette Dupuy du Paul,Guy Legendre,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-26,462200
Adrien Dupré du Hamon,Adrien Dupré du Hamon,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-01,302300
Josette Dupuy du Paul,Adrien Dupré du Hamon,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-01,302300
Adrien Dupré du Hamon,Adrien Dupré du Hamon,Astrid Torres,mtn,TRANSFER,2022-04-02,122800
Astrid Torres,Adrien Dupré du Hamon,Astrid Torres,mtn,RECEIPT,2022-04-02,122800
Adrien Dupré du Hamon,,,mtn,CASH_IN,2022-04-04,140000
Adrien Dupré du Hamon,Adrien Dupré du Hamon,Astrid Torres,mtn,TRANSFER,2022-04-04,195700
Astrid Torres,Adrien Dupré du Hamon,Astrid Torres,mtn,RECEIPT,2022-04-04,195700
Adrien Dupré du Hamon,André de Hebert,Adrien Dupré du Hamon,mtn,RECEIPT,2022-04-08,89700
André de Hebert,André de Hebert,Adrien Dupré du Hamon,mtn,TRANSFER,2022-04-08,89700
Adrien Dupré du Hamon,,,mtn,CASH_IN,2022-04-09,3300
Adrien Dupré du Hamon,,,mtn,CASH_OUT,2022-04-15,325200
Adrien Dupré du Hamon,Adrien Dupré du Hamon,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-16,70300
Josette Dupuy du Paul,Adrien Dupré du Hamon,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-16,70300
Adrien Dupré du Hamon,Josette Dupuy du Paul,Adrien Dupré du Hamon,mtn,RECEIPT,2022-04-16,50100
Josette Dupuy du Paul,Josette Dupuy du Paul,Adrien Dupré du Hamon,mtn,TRANSFER,2022-04-16,50100
Adrien Dupré du Hamon,,,mtn,CASH_IN,2022-04-21,37400
Adrien Dupré du Hamon,Josette Dupuy du Paul,Adrien Dupré du Hamon,mtn,RECEIPT,2022-04-21,365600
Josette Dupuy du Paul,Josette Dupuy du Paul,Adrien Dupré du Hamon,mtn,TRANSFER,2022-04-21,365600
Adrien Dupré du Hamon,,,mtn,CASH_OUT,2022-04-24,386800
Adrien Dupré du Hamon,Josette Dupuy du Paul,Adrien Dupré du Hamon,mtn,RECEIPT,2022-04-25,466300
Josette Dupuy du Paul,Josette Dupuy du Paul,Adrien Dupré du Hamon,mtn,TRANSFER,2022-04-25,466300
Adrien Dupré du Hamon,,,mtn,CASH_OUT,2022-04-25,495300
Adrien Dupré du Hamon,Adrien Dupré du Hamon,André de Hebert,mtn,TRANSFER,2022-04-27,102500
André de Hebert,Adrien Dupré du Hamon,André de Hebert,mtn,RECEIPT,2022-04-27,102500
Antoinette Leconte-Boutin,André de Hebert,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-04-02,154100
André de Hebert,André de Hebert,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-04-02,154100
Antoinette Leconte-Boutin,Antoinette Leconte-Boutin,Josette Dupuy du Paul,mtn,TRANSFER,2022-04-04,2400
Josette Dupuy du Paul,Antoinette Leconte-Boutin,Josette Dupuy du Paul,mtn,RECEIPT,2022-04-04,2400
Antoinette Leconte-Boutin,,,mtn,CASH_OUT,2022-04-08,264100
Antoinette Leconte-Boutin,,,mtn,CASH_IN,2022-04-08,280100
Antoinette Leconte-Boutin,Antoinette Leconte-Boutin,André de Hebert,mtn,TRANSFER,2022-04-09,396900
André de Hebert,Antoinette Leconte-Boutin,André de Hebert,mtn,RECEIPT,2022-04-09,396900
Antoinette Leconte-Boutin,,,mtn,CASH_OUT,2022-04-14,499800
Antoinette Leconte-Boutin,,,mtn,CASH_OUT,2022-04-18,289500
Antoinette Leconte-Boutin,Josette Dupuy du Paul,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-04-19,492200
Josette Dupuy du Paul,Josette Dupuy du Paul,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-04-19,492200
Antoinette Leconte-Boutin,,,mtn,CASH_OUT,2022-04-19,179800
Antoinette Leconte-Boutin,Antoinette Leconte-Boutin,André de Hebert,mtn,TRANSFER,2022-04-19,278900
André de Hebert,Antoinette Leconte-Boutin,André de Hebert,mtn,RECEIPT,2022-04-19,278900
Antoinette Leconte-Boutin,,,mtn,CASH_IN,2022-04-20,219600
Antoinette Leconte-Boutin,,,mtn,CASH_IN,2022-04-21,120500
Antoinette Leconte-Boutin,Josette Dupuy du Paul,Antoinette Leconte-Boutin,mtn,RECEIPT,2022-04-23,357300
Josette Dupuy du Paul,Josette Dupuy du Paul,Antoinette Leconte-Boutin,mtn,TRANSFER,2022-04-23,357300
Pauline-Alexandria Colas,,,mtn,CASH_IN,2022-05-03,205600
Pauline-Alexandria Colas,Nicole Jacquet,Pauline-Alexandria Colas,mtn,RECEIPT,2022-05-10,47700
Nicole Jacquet,Nicole Jacquet,Pauline-Alexandria Colas,mtn,TRANSFER,2022-05-10,47700
Pauline-Alexandria Colas,,,mtn,CASH_OUT,2022-05-16,365500
Jérôme Barre,Jérôme Barre,Diane Le Goff,mtn,TRANSFER,2022-05-10,381000
Diane Le Goff,Jérôme Barre,Diane Le Goff,mtn,RECEIPT,2022-05-10,381000
Jérôme Barre,Cécile Julien,Jérôme Barre,mtn,RECEIPT,2022-05-15,434300
Cécile Julien,Cécile Julien,Jérôme Barre,mtn,TRANSFER,2022-05-15,434300
Jérôme Barre,,,mtn,CASH_IN,2022-05-20,342900
Jérôme Barre,,,mtn,CASH_OUT,2022-05-22,235300
Jérôme Barre,Jérôme Barre,Hugues-Victor Dupuy,mtn,TRANSFER,2022-05-25,360500
Hugues-Victor Dupuy,Jérôme Barre,Hugues-Victor Dupuy,mtn,RECEIPT,2022-05-25,360500
Marcel Besson-Barre,Marcel Besson-Barre,Laurent Lombard,mtn,TRANSFER,2022-05-07,168300
Laurent Lombard,Marcel Besson-Barre,Laurent Lombard,mtn,RECEIPT,2022-05-07,168300
Marcel Besson-Barre,Valentine Lelièvre,Marcel Besson-Barre,mtn,RECEIPT,2022-05-07,63700
Valentine Lelièvre,Valentine Lelièvre,Marcel Besson-Barre,mtn,TRANSFER,2022-05-07,63700
Marcel Besson-Barre,,,mtn,CASH_OUT,2022-05-20,249500
Marcel Besson-Barre,,,mtn,CASH_OUT,2022-05-21,262000
Marcel Besson-Barre,,,mtn,CASH_OUT,2022-05-21,475700
Anaïs Courtois,,,mtn,CASH_OUT,2022-05-13,453800
Anaïs Courtois,,,mtn,CASH_IN,2022-05-13,337000
Anaïs Courtois,,,mtn,CASH_OUT,2022-05-26,160700
Aimé Colas du Prévost,,,mtn,CASH_IN,2022-05-01,141400
Aimé Colas du Prévost,Aimé Colas du Prévost,Amélie-Marie Jacquot,mtn,TRANSFER,2022-05-05,258600
Amélie-Marie Jacquot,Aimé Colas du Prévost,Amélie-Marie Jacquot,mtn,RECEIPT,2022-05-05,258600
Aimé Colas du Prévost,,,mtn,CASH_IN,2022-05-10,113800
Aimé Colas du Prévost,Aimé Colas du Prévost,François Lemaître,mtn,TRANSFER,2022-05-24,414600
François Lemaître,Aimé Colas du Prévost,François Lemaître,mtn,RECEIPT,2022-05-24,414600
Aimé Colas du Prévost,Aimé Colas du Prévost,Alphonse Couturier,mtn,TRANSFER,2022-05-27,64000
Alphonse Couturier,Aimé Colas du Prévost,Alphonse Couturier,mtn,RECEIPT,2022-05-27,64000
Hugues Gérard,Hugues Gérard,Véronique du Schmitt,mtn,TRANSFER,2022-05-01,166700
Véronique du Schmitt,Hugues Gérard,Véronique du Schmitt,mtn,RECEIPT,2022-05-01,166700
Caroline Lejeune de la Bonnet,,,mtn,CASH_OUT,2022-05-02,441400
Caroline Lejeune de la Bonnet,Caroline Lejeune de la Bonnet,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-05-19,319600
Marie-Sylvie Arnaud,Caroline Lejeune de la Bonnet,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-05-19,319600
Marc Allard,Marc Allard,Adrien de la Reynaud,mtn,TRANSFER,2022-05-08,169200
Adrien de la Reynaud,Marc Allard,Adrien de la Reynaud,mtn,RECEIPT,2022-05-08,169200
Marc Allard,Clémence Chauvet de la Roger,Marc Allard,mtn,RECEIPT,2022-05-13,62300
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Marc Allard,mtn,TRANSFER,2022-05-13,62300
Marc Allard,,,mtn,CASH_IN,2022-05-14,108100
Marc Allard,Marc Allard,Valentine Lelièvre,mtn,TRANSFER,2022-05-19,109800
Valentine Lelièvre,Marc Allard,Valentine Lelièvre,mtn,RECEIPT,2022-05-19,109800
Marc Allard,,,mtn,CASH_IN,2022-05-26,247700
Laurence Lefort,,,mtn,CASH_IN,2022-05-20,374400
Laurence Lefort,Laurence Lefort,Marine Durand,mtn,TRANSFER,2022-05-22,485100
Marine Durand,Laurence Lefort,Marine Durand,mtn,RECEIPT,2022-05-22,485100
Valérie Samson-Blanc,Lucie Dijoux de Boyer,Valérie Samson-Blanc,mtn,RECEIPT,2022-05-17,98400
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Valérie Samson-Blanc,mtn,TRANSFER,2022-05-17,98400
Arnaude Hernandez-Perret,,,mtn,CASH_OUT,2022-05-11,229600
Arnaude Hernandez-Perret,,,mtn,CASH_OUT,2022-05-22,368200
Arnaude Hernandez-Perret,Antoinette Hernandez,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-05-27,490100
Antoinette Hernandez,Antoinette Hernandez,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-05-27,490100
Arnaude Hernandez-Perret,,,mtn,CASH_OUT,2022-05-27,297300
Susan Buisson du Klein,Thibault Salmon,Susan Buisson du Klein,mtn,RECEIPT,2022-05-02,184500
